NP_013088.1		Q07807	PUF3_YEAST	reviewed	mRNA-binding protein PUF3 (Pumilio homology domain family member 3)	PUF3 YLL013C L1325	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	879
NP_013089.1		Q07804	YEH1_YEAST	reviewed	Sterol esterase 1 (EC 3.1.1.13) (Steryl ester hydrolase 1)	YEH1 YLL012W L1329	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	573
NP_013090.1		P33750	DCA13_YEAST	reviewed	Protein SOF1 (U3 small nucleolar RNA-associated protein SOF1) (U3 snoRNA-associated protein SOF1)	SOF1 YLL011W L1339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	489
NP_013091.1		Q07800	PSR1_YEAST	reviewed	Phosphatase PSR1 (EC 3.1.3.-) (Plasma membrane sodium response protein 1)	PSR1 YLL010C L1341	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	427
NP_013092.1		Q12287	COX17_YEAST	reviewed	Cytochrome c oxidase copper chaperone	COX17 YLL009C L1343	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	69
NP_013093.1		P32892	DRS1_YEAST	reviewed	ATP-dependent RNA helicase DRS1 (EC 3.6.4.13) (Deficiency of ribosomal subunits protein 1)	DRS1 YLL008W L1345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	752
NP_013094.1		Q07799	YL007_YEAST	reviewed	Uncharacterized protein YLL007C	YLL007C L1353	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	665
NP_013095.1		P41800	MMM1_YEAST	reviewed	Maintenance of mitochondrial morphology protein 1 (Mitochondrial outer membrane protein MMM1) (Yeast mitochondrial escape protein 6)	MMM1 YME6 YLL006W L1357	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	426
NP_013096.1		Q07798	SPO75_YEAST	reviewed	Sporulation-specific protein 75	SPO75 YLL005C L1361	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	868
NP_013097.1		P54790	ORC3_YEAST	reviewed	Origin recognition complex subunit 3 (Origin recognition complex 62 kDa subunit)	ORC3 OAF1 OIF1 YLL004W L1365	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	616
NP_013098.1		Q12369	SFI1_YEAST	reviewed	Protein SFI1 (Suppressor of fermentation induced loss of stress resistance protein 1)	SFI1 YLL003W L1373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	946
NP_013099.1		Q07794	RT109_YEAST	reviewed	Histone acetyltransferase RTT109 (EC 2.3.1.48) (Regulator of Ty1 transposition protein 109)	RTT109 KIM2 REM50 YLL002W L1377	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	436
NP_013100.1		P54861	DNM1_YEAST	reviewed	Dynamin-related protein DNM1 (EC 3.6.5.5)	DNM1 YLL001W L1381	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	757
NP_013101.1		Q07895	YL001_YEAST	reviewed	FAS1 domain-containing protein YLR001C	YLR001C L1388	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	862
NP_013102.1		Q07896	NOC3_YEAST	reviewed	Nucleolar complex-associated protein 3	NOC3 YLR002C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	663
NP_013103.1		Q07897	CMS1_YEAST	reviewed	Protein CMS1 (Complementation of MCM10 suppressor protein 1)	CMS1 YLR003C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	291
NP_013104.1		Q07904	THI73_YEAST	reviewed	Thiamine pathway transporter THI73	THI73 YLR004C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	523
NP_013105.1		Q04673	SSL1_YEAST	reviewed	Suppressor of stem-loop protein 1 (General transcription and DNA repair factor IIH subunit SSL1) (TFIIH subunit SSL1)	SSL1 YLR005W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	461
NP_013106.1		Q07084	SSK1_YEAST	reviewed	Osmolarity two-component system protein SSK1	SSK1 YLR006C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	712
NP_013107.1		Q07913	NSE1_YEAST	reviewed	Non-structural maintenance of chromosomes element 1 (Non-SMC element 1)	NSE1 YLR007W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	336
NP_013108.1		Q07914	TIM14_YEAST	reviewed	Mitochondrial import inner membrane translocase subunit TIM14 (Presequence translocated-associated motor subunit PAM18)	PAM18 TIM14 YLR008C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	168
NP_013109.1		Q07915	RLP24_YEAST	reviewed	Ribosome biogenesis protein RLP24 (Ribosomal protein L24-like)	RLP24 YLR009W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	199
NP_013111.1		Q07923	LOT6_YEAST	reviewed	NAD(P)H-dependent FMN reductase LOT6 (FMN reductase LOT6) (EC 1.5.1.39) (Azoreductase LOT6) (FMN reductase [NAD(P)H]) (Low temperature response protein 6)	LOT6 YLR011W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	191
NP_013114.1		P07272	PPR1_YEAST	reviewed	Pyrimidine pathway regulatory protein 1	PPR1 YLR014C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	904
NP_013115.1		P43132	BRE2_YEAST	reviewed	COMPASS component BRE2 (Brefeldin-A sensitivity protein 2) (Complex proteins associated with SET1 protein BRE2) (Set1C component BRE2)	BRE2 CPS60 YLR015W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	505
NP_013116.1		Q07930	PML1_YEAST	reviewed	Pre-mRNA leakage protein 1	PML1 YLR016C L1591	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	204
NP_013117.1		Q07938	MTAP_YEAST	reviewed	S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPase) (Multicopy enhancer of UAS2)	MEU1 YLR017W L1595	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	337
NP_013118.1		Q12445	POM34_YEAST	reviewed	Nucleoporin POM34 (Nuclear pore protein POM34) (Pore membrane protein POM34)	POM34 YLR018C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	299
NP_013119.1		Q07949	PSR2_YEAST	reviewed	Probable phosphatase PSR2 (EC 3.1.3.-) (Plasma membrane sodium response protein 2)	PSR2 YLR019W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	397
NP_013120.1		Q07950	YEH2_YEAST	reviewed	Sterol esterase 2 (EC 3.1.1.13) (Steryl ester hydrolase 2)	YEH2 YLR020C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	538
NP_013121.1		Q07951	POC3_YEAST	reviewed	Proteasome chaperone 3 (Increased recombination centers protein 25)	IRC25 DMP2 POC3 YLR021W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	179
NP_013122.1		Q07953	SDO1_YEAST	reviewed	Ribosome maturation protein SDO1	SDO1 YLR022C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	250
NP_013123.1		Q07959	IZH3_YEAST	reviewed	ADIPOR-like receptor IZH3 (Implicated in zinc homeostasis protein 3)	IZH3 YLR023C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	543
NP_013124.1		Q07963	UBR2_YEAST	reviewed	E3 ubiquitin-protein ligase UBR2 (EC 6.3.2.-) (Ubiquitin-protein ligase E3 component N-recognin-1 homolog)	UBR2 YLR024C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1872
NP_013125.1		P39929	SNF7_YEAST	reviewed	Vacuolar-sorting protein SNF7 (DOA4-independent degradation protein 1) (Sucrose nonfermenting protein 7) (Vacuolar protein-sorting-associated protein 32)	SNF7 DID1 VPS32 YLR025W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	240
NP_013126.1		Q01590	SED5_YEAST	reviewed	Integral membrane protein SED5	SED5 YLR026C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	340
NP_013127.2		P23542	AATC_YEAST	reviewed	Aspartate aminotransferase, cytoplasmic (EC 2.6.1.1) (Transaminase A)	AAT2 ASP5 YLR027C L1746	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	418
NP_013132.1		P32849	RAD5_YEAST	reviewed	DNA repair protein RAD5 (EC 3.6.4.-) (Radiation sensitivity protein 5) (Revertibility protein 2)	RAD5 REV2 SNM2 YLR032W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1169
NP_013133.1		Q07979	RSC58_YEAST	reviewed	Chromatin structure-remodeling complex protein RSC58 (Remodel the structure of chromatin complex subunit 58)	RSC58 YLR033W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	502
NP_013134.1		Q12078	SMF3_YEAST	reviewed	Iron transporter SMF3	SMF3 YLR034C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	473
NP_013135.1		Q07980	MLH2_YEAST	reviewed	DNA mismatch repair protein MLH2 (MutL protein homolog 2)	MLH2 YLR035C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	695
NP_013139.1		Q01519	COX12_YEAST	reviewed	Cytochrome c oxidase subunit 6B (EC 1.9.3.1) (Cytochrome c oxidase polypeptide VIb)	COX12 YLR038C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	83
NP_013140.1		P40395	RIC1_YEAST	reviewed	Guanine nucleotide exchange factor subunit RIC1 (Protein RIC1) (Ribosome control protein 1) (Ric1p)	RIC1 YLR039C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1056
NP_013141.1		Q07988	YL040_YEAST	reviewed	Cell wall protein YLR040C	YLR040C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	224
NP_013144.1		P22217	TRX1_YEAST	reviewed	Thioredoxin-1 (Thioredoxin I) (TR-I) (Thioredoxin-2)	TRX1 TRX2 YLR043C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	103
NP_013145.1		P06169	PDC1_YEAST	reviewed	Pyruvate decarboxylase isozyme 1 (EC 4.1.1.-) (EC 4.1.1.1) (EC 4.1.1.43) (EC 4.1.1.74)	PDC1 YLR044C L2104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	563
NP_013146.1		P46675	STU2_YEAST	reviewed	Protein STU2 (Suppressor of tubulin 2)	STU2 YLR045C L2108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	888
NP_013148.1		Q12209	FRE8_YEAST	reviewed	Probable ferric reductase transmembrane component 8 (EC 1.16.1.7) (Ferric-chelate reductase 8)	FRE8 YLR047C L2114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	686
NP_013150.1		Q12110	YL049_YEAST	reviewed	Uncharacterized protein YLR049C	YLR049C L2121	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	428
NP_013151.1		Q12155	YL050_YEAST	reviewed	Uncharacterized membrane protein YLR050C	YLR050C L2125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	161
NP_013152.1		Q12035	FCF2_YEAST	reviewed	rRNA-processing protein FCF2 (FAF1 copurifying factor 2)	FCF2 YLR051C L2128	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	217
NP_013153.1		Q12345	IES3_YEAST	reviewed	Ino eighty subunit 3	IES3 YLR052W L2131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	250
NP_013155.2		Q12202	OSW2_YEAST	reviewed	Outer spore wall protein 2	OSW2 YLR054C L2141	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	724
NP_013156.1		P38915	SPT8_YEAST	reviewed	Transcription factor SPT8	SPT8 YLR055C L2144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	602
NP_013157.1		P32353	ERG3_YEAST	reviewed	Delta(7)-sterol 5(6)-desaturase (EC 1.14.19.20) (C-5 sterol desaturase) (Ergosterol Delta(5,6) desaturase) (Sterol-C5-desaturase)	ERG3 PSO6 SYR1 YLR056W L2150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	365
NP_013158.1		Q12205	MNL2_YEAST	reviewed	Putative endoplasmic reticulum mannosidase MNL2 (EC 3.2.1.-) (Mannosidase-like protein 2)	MNL2 YLR057W L2153	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	849
NP_013159.1		P37291	GLYC_YEAST	reviewed	Serine hydroxymethyltransferase, cytosolic (SHMT) (EC 2.1.2.1) (Glycine hydroxymethyltransferase) (Serine methylase)	SHM2 SHMT2 YLR058C L2156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	469
NP_013160.1		P54964	ORN_YEAST	reviewed	Oligoribonuclease, mitochondrial (EC 3.1.-.-)	REX2 YNT20 YLR059C L2159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	269
NP_013161.1		P15624	SYFB_YEAST	reviewed	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	FRS1 YLR060W L2165	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	595
NP_013162.1		P05749	RL22A_YEAST	reviewed	60S ribosomal protein L22-A (L1c) (RP4) (YL31)	RPL22A YLR061W L2168	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	121
NP_013164.1		Q12291	BMT6_YEAST	reviewed	25S rRNA (uridine(2843)-N(3))-methyltransferase (EC 2.1.1.312) (Base methyltransferase of 25S RNA 6)	BMT6 YLR063W L2174	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	365
NP_013165.1		Q12144	PER33_YEAST	reviewed	Pore and endoplasmic reticulum protein of 33 kDa	PER33 YLR064W L2177	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	273
NP_013166.1		Q99382	ENV10_YEAST	reviewed	Late endosome and vacuole interface protein 10	ENV10 YLR065C L2180	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	181
NP_013167.1		Q12133	SPC3_YEAST	reviewed	Signal peptidase complex subunit SPC3 (Microsomal signal peptidase subunit 3)	SPC3 YLR066W L2186	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	184
NP_013168.1		P32522	PT309_YEAST	reviewed	Pentatricopeptide repeat-containing protein PET309, mitochondrial	PET309 YLR067C L2189	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	965
NP_013169.1		Q12247	FYV7_YEAST	reviewed	rRNA-processing protein FYV7 (Function required for yeast viability protein 7)	FYV7 YLR068W L2192	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	151
NP_013170.1		P25039	EFGM_YEAST	reviewed	Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1)	MEF1 YLR069C L2195	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	761
NP_013172.1		P19263	MED14_YEAST	reviewed	Mediator of RNA polymerase II transcription subunit 14 (Glucose repression regulatory protein 1) (Mediator complex subunit 14)	RGR1 MED14 YLR071C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1082
NP_013173.1		Q08001	LAM6_YEAST	reviewed	Membrane-anchored lipid-binding protein LAM6 (Lipid transfer at contact site protein 1) (Lipid transfer protein anchored at membrane contact sites 1)	LAM6 LTC1 YLR072W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	693
NP_013174.1		Q08003	RFU1_YEAST	reviewed	Regulator of free ubiquitin chains 1	RFU1 YLR073C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	200
NP_013175.1		Q08004	BUD20_YEAST	reviewed	Bud site selection protein 20	BUD20 YLR074C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	166
NP_013176.1		P41805	RL10_YEAST	reviewed	60S ribosomal protein L10 (L9) (Ubiquinol-cytochrome C reductase complex subunit VI-requiring protein)	RPL10 GRC5 QSR1 YLR075W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	221
NP_013178.1		Q08023	FMP25_YEAST	reviewed	Protein FMP25, mitochondrial (Found in mitochondrial proteome protein 25)	FMP25 YLR077W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	583
NP_013179.1		P25385	BOS1_YEAST	reviewed	Protein transport protein BOS1 (Bet one suppressor 1)	BOS1 YLR078C L9449.9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	244
NP_013180.1		P38634	SIC1_YEAST	reviewed	Protein SIC1 (CDK inhibitor p40)	SIC1 SDB25 YLR079W L9449.8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	284
NP_013181.1		Q12396	EMP46_YEAST	reviewed	Protein EMP46 (46 kDa endomembrane protein)	EMP46 YLR080W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	444
NP_013184.1		P32802	TMN1_YEAST	reviewed	Transmembrane 9 superfamily member 1 (70 kDa endomembrane protein) (Endomembrane protein EMP70) [Cleaved into: Protein p24a (Acidic 24 kDa late endocytic intermediate component)]	EMP70 TMN1 YLR083C L2385 L9449.11	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	667
NP_013185.1		Q12465	RAX2_YEAST	reviewed	Bud site selection protein RAX2 (Revert to axial protein 2)	RAX2 YLR084C L2389 L9449.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1220
NP_013186.1		Q12509	ARP6_YEAST	reviewed	Actin-like protein ARP6	ARP6 YLR085C L2393 L9449.13	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	438
NP_013187.1		Q12267	SMC4_YEAST	reviewed	Structural maintenance of chromosomes protein 4	SMC4 YLR086W L9449.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1418
NP_013188.1		Q12150	CSF1_YEAST	reviewed	Protein CSF1 (Cold sensitive for fermentation protein 1)	CSF1 YLR087C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	2958
NP_013189.1		P39012	GAA1_YEAST	reviewed	GPI transamidase component GAA1	GAA1 END2 YLR088W L9449.4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	614
NP_013190.1		P52893	ALAM_YEAST	reviewed	Probable alanine aminotransferase, mitochondrial (EC 2.6.1.2) (Glutamate pyruvate transaminase) (GPT) (Glutamic--alanine transaminase) (Glutamic--pyruvic transaminase)	ALT1 YLR089C L9449.15	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	592
NP_013191.1		P39102	XDJ1_YEAST	reviewed	DnaJ protein homolog XDJ1	XDJ1 YLR090W L9449.3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	459
NP_013192.1		Q12393	GEP5_YEAST	reviewed	Genetic interactor of prohibitin 5, mitochondrial (Required for respiratory growth protein 5)	GEP5 RRG5 YLR091W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	293
NP_013193.1		Q12325	SUL2_YEAST	reviewed	Sulfate permease 2 (High-affinity sulfate transporter 2)	SUL2 SEL2 YLR092W L9449.1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	893
NP_013194.2		Q12255	NYV1_YEAST	reviewed	Vacuolar v-SNARE NYV1 (R-SNARE NYV1) (New v-SNARE 1) (Synaptobrevin NYV1)	NYV1 MAM2 YLR093C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	253
NP_013195.1		Q12418	GIS3_YEAST	reviewed	Protein GIS3	GIS3 YLR094C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	502
NP_013196.1		Q12072	IOC2_YEAST	reviewed	ISWI one complex protein 2	IOC2 YLR095C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	812
NP_013197.1		P13186	KIN2_YEAST	reviewed	Serine/threonine-protein kinase KIN2 (EC 2.7.11.1)	KIN2 YLR096W L8004.3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1147
NP_013198.1		Q12347	HRT3_YEAST	reviewed	F-box protein HRT3 (High level expression reduces Ty3 transposition protein 3)	HRT3 YLR097C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	344
NP_013199.1		P43634	CHA4_YEAST	reviewed	Activatory protein CHA4	CHA4 SIL2 SIL3 YLR098C L8004.8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	648
NP_013200.1		Q12385	ICT1_YEAST	reviewed	1-acylglycerol-3-phosphate O-acyltransferase ICT1 (EC 2.3.1.51) (Increased copper tolerance protein 1) (Lysophosphatidic acid acyltransferase ICT1) (LPAAT)	ICT1 YLR099C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	394
NP_013201.1		Q12452	ERG27_YEAST	reviewed	3-keto-steroid reductase (EC 1.1.1.270)	ERG27 YLR100W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	347
NP_013203.1		Q12107	APC9_YEAST	reviewed	Anaphase-promoting complex subunit 9	APC9 YLR102C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	265
NP_013204.1		Q08032	CDC45_YEAST	reviewed	Cell division control protein 45	CDC45 SLD4 YLR103C L8004.11	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	650
NP_013205.1		Q08045	LCL2_YEAST	reviewed	Long chronological lifespan protein 2	LCL2 YLR104W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	131
NP_013206.1		P16658	SEN2_YEAST	reviewed	tRNA-splicing endonuclease subunit SEN2 (EC 4.6.1.16) (Splicing endonuclease protein 2) (tRNA-intron endonuclease SEN2)	SEN2 YLR105C L8004.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	377
NP_013207.1		Q12019	MDN1_YEAST	reviewed	Midasin (MIDAS-containing protein) (Ribosome export/assembly protein 1)	MDN1 REA1 YLR106C L2901 L8004.13	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	4910
NP_013208.1		Q12090	REXO3_YEAST	reviewed	RNA exonuclease 3 (EC 3.1.-.-)	REX3 YLR107W L2904	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	404
NP_013209.1		Q12259	YL108_YEAST	reviewed	BTB/POZ domain-containing protein YLR108C	YLR108C L2913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	485
NP_013210.1		P38013	AHP1_YEAST	reviewed	Peroxiredoxin type-2 (EC 1.11.1.15) (AHPC1) (Cytoplasmic thiol peroxidase 3) (cTPx 3) (Peroxiredoxin type II) (Peroxisomal alkyl hydroperoxide reductase) (TPx type II) (Thiol-specific antioxidant II) (TSA II) (Thioredoxin peroxidase type II) (Thioredoxin reductase type II)	AHP1 YLR109W L2916 L9354.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	176
NP_013211.1		Q12127	CCW12_YEAST	reviewed	Covalently-linked cell wall protein 12 (Protein Alpha0.6)	CCW12 YLR110C L9354.7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	133
NP_013214.1		P32485	HOG1_YEAST	reviewed	Mitogen-activated protein kinase HOG1 (MAP kinase HOG1) (EC 2.7.11.24) (High osmolarity glycerol response protein 1)	HOG1 SSK3 YLR113W L2931 L9354.2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	435
